Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Shops_2,Rooms_outlier,HouseFloor_outlier,HouseYear_outlier,LifeSquare_nan,DistrictSize,new_district,IsDistrictLarge,MedPriceByDistrict,MedPriceByFloorYear
3.0,98.51469231642496,50.62992330634114,12.0,4,9.0,2005,0.000995363,1,1,42,7651,1,1,5,1,0,0,0,0,35,0,0,229813.31351107685,250383.83440186398
1.0,34.88451149363379,21.29850276747787,6.0,5,9.0,1970,0.309479124,1,1,35,7715,4,0,6,1,0,0,0,0,58,0,0,175768.83156758404,189145.45109120343
2.0,56.835810670322616,37.694168596007856,8.0,7,17.0,2007,0.161531741,1,1,25,5648,1,2,4,1,0,0,0,0,194,0,1,189032.18374533387,227478.6879975081
3.0,90.05523288673132,47.86023056293879,11.0,11,24.0,2005,0.041116354,1,1,53,14892,4,1,4,1,0,1,0,0,51,0,0,302606.9208323544,254236.32508556198
1.0,39.35926021191001,23.8449633235644,8.0,8,17.0,2002,0.130617806,1,1,39,10418,9,1,9,1,0,1,0,0,60,0,0,183991.3296821741,227478.6879975081
1.0,42.647175607562644,20.54389466887293,9.0,12,14.0,1975,0.298204575,1,1,16,4048,3,1,3,1,0,1,0,0,64,0,0,175686.8706161037,181467.96476949815
2.0,43.701661788670734,26.350358249023103,5.0,5,9.0,1961,0.015016891999999999,1,1,17,3079,59,0,8,1,0,0,0,0,8,0,0,490910.0562804501,189145.45109120343
1.0,45.179736959498044,17.696261424773642,10.0,18,22.0,2005,0.371148999,1,1,34,7065,1,2,5,1,0,0,0,0,94,0,0,128976.01129552058,234614.2421975136
3.0,68.1900843799735,43.731929822247245,9.0,3,16.0,1987,0.111627393,1,1,50,12238,8,2,3,1,0,0,0,0,26,0,0,353797.7096461763,205210.0685419325
3.0,87.37112253569475,64.90520578982657,12.0,4,24.0,2020,0.17891679600000002,1,1,18,3594,4,1,5,1,0,0,0,0,13,0,0,326786.67344659404,165526.307915045
2.0,50.829511316226046,30.33620127144755,8.0,3,14.0,1992,0.0,1,1,27,4798,0,2,8,1,0,0,0,0,37,0,0,250824.68706211817,205210.0685419325
2.0,49.30359341763678,35.3865693115403,8.0,11,14.0,1978,0.371148999,1,1,34,7065,1,2,5,1,0,0,0,0,94,0,0,168723.59916172136,181467.96476949815
2.0,65.83276357204849,62.2258049898018,5.0,10,17.0,1977,0.006076152,1,1,30,5285,0,6,6,1,0,0,0,1,31,0,0,176210.8123341811,181467.96476949815
1.0,32.41692450560516,19.257869163025685,6.0,1,5.0,1963,0.319809354,1,1,25,4756,16,5,8,1,0,1,0,0,31,0,0,145029.08533463578,180382.19663356265
2.0,81.04641127091502,83.25998775758114,11.0,16,22.0,2019,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,0,65,0,0,241279.0649899604,192555.49709032386
2.0,58.52109787617265,1.0498672759253094,5.0,4,17.0,2014,0.072157581,1,1,2,629,1,0,0,0,0,0,0,0,580,0,1,165993.29245046596,165526.307915045
2.0,66.73603855144097,63.12907996919428,5.0,16,17.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1,0,0,0,1,445,0,1,203094.7278714942,171739.19921978915
3.0,63.21702764253562,46.58818102968047,9.0,11,14.0,1974,0.012338886,1,1,35,5776,1,2,4,1,0,0,0,0,65,0,0,226202.8347008078,181467.96476949815
3.0,64.0151002560132,43.84285219250445,6.0,10,12.0,1984,0.13321533300000002,1,1,49,11395,3,3,4,0,0,0,0,0,76,0,0,305780.18731086724,237885.89122667816
2.0,38.256154675528286,22.20805985889358,7.0,6,9.0,1963,0.051942062000000004,1,1,17,4017,7,2,0,1,0,0,0,0,7,0,0,221790.13456311866,192086.8226061738
3.0,95.98965923484205,56.58383538861226,12.0,19,30.0,2015,0.069660344,1,1,31,6119,4,1,2,1,0,0,0,0,56,0,0,302337.03932075284,192555.49709032386
1.0,42.06586188795987,5.624248191947467,5.0,13,17.0,1977,7.81528e-05,1,1,22,6398,141,3,23,1,0,0,0,0,148,0,1,127160.13786863102,181467.96476949815
3.0,85.14643873787952,45.07118052269968,10.0,8,22.0,2009,0.025609157,1,1,33,5261,0,3,1,1,0,0,0,0,445,0,1,241383.6240674414,227478.6879975081
1.0,32.03137668736972,23.372645729948932,5.0,8,9.0,1966,0.093442564,1,1,23,4635,5,2,4,1,0,1,0,0,35,0,0,173593.2737482743,192086.8226061738
2.0,65.82559769983726,62.21863911759057,5.0,16,17.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1,0,0,0,1,445,0,1,203094.7278714942,171739.19921978915
1.0,35.49784054258399,25.02638125968664,5.0,9,9.0,1967,0.051942062000000004,1,1,17,4017,7,2,0,1,0,0,0,0,7,0,0,187296.6065537506,192086.8226061738
4.0,91.5328063261655,61.133253114519434,10.0,4,17.0,2005,0.041116354,1,1,53,14892,4,1,4,1,0,0,0,0,51,0,0,194392.78959188398,250383.83440186398
2.0,66.94578526718271,63.33882668493602,5.0,13,17.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1,0,0,0,1,445,0,1,203094.7278714942,181467.96476949815
2.0,57.03599600077772,36.788651882476785,9.0,2,5.0,1963,0.0,1,1,25,5027,4,1,1,1,0,1,0,0,44,0,0,239840.3232467307,180382.19663356265
3.0,57.30005130515804,53.69309272291135,5.0,4,25.0,1977,0.43788524,1,1,23,5735,3,0,5,1,0,0,0,1,117,0,1,218390.64726021787,189145.45109120343
3.0,63.778687828571215,42.94578124448004,8.0,4,9.0,1975,0.127375905,1,1,43,8429,3,3,9,1,0,1,0,0,40,0,0,293836.3788425565,189145.45109120343
2.0,61.97785561861604,32.55571655102211,12.0,15,17.0,2012,0.0071223169999999995,1,1,1,264,0,0,1,1,0,0,0,0,445,0,1,203094.7278714942,179466.09423541973
1.0,35.39724153344515,17.470681136074205,8.0,2,9.0,1968,0.0,1,1,30,7538,87,5,5,1,0,0,0,0,9,0,0,217045.53435980467,180382.19663356265
3.0,76.39074234931188,45.305099801287135,10.0,12,17.0,1987,0.219006007,1,1,28,6746,3,1,4,1,0,0,0,0,85,0,0,269029.39152348076,237885.89122667816
2.0,52.57313255721929,48.9661739749726,5.0,3,17.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1,0,1,0,1,345,0,1,178456.97357523238,180382.19663356265
2.0,40.18375813724524,23.074563421200146,6.0,10,12.0,1970,0.458174486,1,0,26,4439,1,1,5,1,0,0,0,0,85,0,0,204352.46025654644,181467.96476949815
1.0,31.30944530308472,24.479166333965825,5.0,1,5.0,1969,0.038692987000000005,1,1,28,6533,1,2,5,1,0,0,0,0,86,0,0,156717.72231392798,180382.19663356265
3.0,69.46284929292193,47.85532008337404,7.0,2,9.0,1973,0.006076152,1,1,30,5285,0,6,6,1,0,0,0,0,31,0,0,323663.5068700919,180382.19663356265
2.0,60.082891511417216,58.218079480242594,5.0,8,15.0,1977,0.21140121399999998,1,1,9,1892,0,0,1,1,0,0,0,0,580,0,1,165993.29245046596,192086.8226061738
3.0,77.98540072746121,69.32870013006915,12.0,4,17.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1,0,0,0,1,345,0,1,215707.92534743663,189145.45109120343
2.0,59.89114301987495,34.83673830050567,10.0,11,22.0,1986,0.0,1,1,25,5027,4,1,1,1,0,0,0,0,44,0,0,239840.3232467307,237885.89122667816
3.0,88.48254377404764,81.26862660955426,10.0,16,20.0,1977,0.060753049,1,1,15,2787,2,0,7,1,0,0,0,1,26,0,0,425037.64182000037,171739.19921978915
3.0,62.648890469405295,46.34033303220767,6.0,2,9.0,1968,0.458174486,1,0,26,4439,1,1,5,1,0,0,0,0,85,0,0,269029.39152348076,180382.19663356265
2.0,65.30918997557322,35.843178867312105,10.0,5,5.0,1958,0.306977489,1,1,27,5148,14,5,7,1,0,1,0,0,13,0,0,212786.0017001436,189145.45109120343
1.0,41.222506982902395,37.615548400655705,5.0,12,20.0,1977,0.034656082000000005,1,1,0,168,0,0,0,1,0,0,0,1,372,0,1,104300.89360893519,181467.96476949815
3.0,82.75694460311884,48.484072383561184,8.0,14,14.0,1999,0.161531741,1,1,25,5648,1,2,4,1,0,0,0,0,194,0,1,244756.66532510985,237885.89122667816
1.0,43.872293440175326,40.265334857928636,5.0,11,17.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1,0,0,0,1,445,0,1,147956.0257349155,181467.96476949815
3.0,80.22293002873239,49.93907841972541,10.0,15,22.0,1988,0.151346216,1,0,32,5889,10,4,1,1,0,0,0,0,40,0,0,413715.8009872843,237885.89122667816
3.0,78.36330923871294,74.75635065646625,5.0,9,13.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1,0,1,0,1,345,0,1,215707.92534743663,192086.8226061738
2.0,49.29091345640489,37.591192692353495,5.0,4,5.0,1977,0.041116354,1,1,53,14892,4,1,4,1,0,0,0,0,37,0,0,250824.68706211817,189145.45109120343
3.0,60.60687263492429,42.05599819326019,5.0,5,9.0,1976,0.521867054,1,1,25,6149,0,0,0,1,0,0,0,0,58,0,0,218676.84625314642,189145.45109120343
2.0,65.77608840961136,62.16912982736467,5.0,15,17.0,1977,0.43788524,1,1,23,5735,3,0,5,1,0,0,0,1,117,0,1,168157.30450718384,181467.96476949815
1.0,41.05990020829388,23.279029459353428,8.0,5,10.0,2001,0.31019913,1,1,11,2748,1,0,0,1,0,0,0,0,117,0,1,121387.71128937096,250383.83440186398
3.0,76.08138991918341,49.38794859036171,10.0,10,14.0,1995,0.161531741,1,1,25,5648,1,2,4,1,0,0,0,0,194,0,1,244756.66532510985,237885.89122667816
2.0,53.52836526110993,34.687705363215855,7.0,8,9.0,1975,0.309479124,1,1,35,7715,4,0,6,1,0,0,0,0,58,0,0,212894.08895097516,192086.8226061738
1.0,48.40757225458634,19.346736473449926,8.0,5,15.0,1973,0.265088676,1,1,37,5288,0,3,2,1,0,0,0,0,54,0,0,151319.51539642597,189145.45109120343
2.0,43.95604370327156,10.523868263604443,6.0,15,17.0,2006,0.07542368,1,1,11,3097,0,0,0,1,0,0,0,0,580,0,1,165993.29245046596,254236.32508556198
3.0,77.92223703828056,49.14878074865772,10.0,10,17.0,1985,0.0,1,1,23,5067,4,2,6,1,0,0,0,0,25,0,0,421899.00768154627,237885.89122667816
1.0,43.273066847467305,23.26990963229463,8.0,4,14.0,1988,0.025609157,1,1,33,5261,0,3,1,1,0,0,0,0,445,0,1,147956.0257349155,217602.69968302205
2.0,55.29303658197626,35.761899886232094,8.0,3,5.0,1960,0.118537385,1,1,30,6207,1,1,0,1,0,0,0,0,55,0,0,187408.22102113732,180382.19663356265
2.0,59.69225357710455,56.08529499485786,5.0,1,13.0,1977,0.195781053,1,1,23,5212,6,3,2,1,0,1,0,1,79,0,0,329815.68074626534,180382.19663356265
2.0,46.41638144536218,28.571707355730066,5.0,5,5.0,1961,0.225824954,0,1,41,6558,7,3,2,1,0,0,0,0,54,0,0,187448.63564244725,189145.45109120343
1.0,52.61912534225147,51.083320092121646,5.0,6,24.0,2014,0.072157581,1,1,2,629,1,0,0,0,0,0,0,0,580,0,1,119817.44845668125,178912.36908081267
2.0,46.06936027243879,29.93033641327081,5.0,7,9.0,1969,0.0,1,1,47,11319,0,3,5,1,0,0,0,0,86,0,0,212108.82662344282,192086.8226061738
2.0,63.247212336499956,65.94857206582735,8.0,13,17.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,0,0,580,0,1,165993.29245046596,181467.96476949815
3.0,64.32389779677095,41.728073240348614,8.0,7,12.0,1987,0.17891679600000002,1,1,18,3594,4,1,5,1,0,0,0,0,47,0,0,301201.17398508487,234076.0658760037
1.0,41.29202989478887,20.675775892774343,8.0,6,16.0,1984,0.458174486,1,0,26,4439,1,1,5,1,0,0,0,0,85,0,0,162575.90507577494,234076.0658760037
2.0,39.96512230802913,23.8536158257662,6.0,1,12.0,1972,0.014423113999999999,1,1,19,3806,4,0,3,1,0,0,0,0,20,0,0,226216.98209361895,180382.19663356265
3.0,78.68911711283644,75.08215853058975,5.0,10,17.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1,0,0,0,1,345,0,1,215707.92534743663,181467.96476949815
2.0,43.12493776310833,29.556885959229245,5.0,2,5.0,1962,0.1363303,1,1,30,6141,10,3,6,1,0,0,0,0,25,0,0,323234.5805682353,180382.19663356265
1.0,42.70617813842501,39.09921955617832,5.0,7,17.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1,0,0,0,1,345,0,1,131151.38600978858,192086.8226061738
1.0,41.265600988535866,20.145058366571703,9.0,4,16.0,1983,0.341071945,1,1,27,5664,48,3,11,1,0,1,0,0,20,0,0,208951.32142132375,217602.69968302205
1.0,40.660666853153494,23.250087753518358,9.0,5,12.0,1970,0.038692987000000005,1,1,28,6533,1,2,5,1,0,0,0,0,86,0,0,156717.72231392798,189145.45109120343
2.0,51.876932593043044,53.98373037781336,5.0,3,3.0,1977,0.005767451,1,1,1,388,0,0,0,1,0,0,0,0,372,0,1,144402.24532042688,180382.19663356265
3.0,77.9515685621793,76.4500023557942,10.0,11,24.0,2017,0.195781053,1,1,23,5212,6,3,2,1,0,1,0,0,79,0,0,410641.4580360117,179466.09423541973
1.0,51.561610773863535,47.609065548896176,5.0,6,17.0,1977,0.017647053,1,1,2,469,0,0,0,1,0,0,0,0,580,0,1,119817.44845668125,192086.8226061738
3.0,83.34132288421362,47.4995515769038,8.0,8,14.0,1998,0.161531741,1,1,25,5648,1,2,4,1,0,0,0,0,194,0,1,244756.66532510985,234076.0658760037
2.0,55.86095235950646,34.46532651729702,8.0,3,7.0,1961,0.049863387,1,1,18,3746,9,3,1,1,0,0,0,0,6,0,0,298136.6806382102,180382.19663356265
2.0,59.41860725543314,32.75778296356265,10.0,8,16.0,2009,0.07542368,1,1,11,3097,0,0,0,1,0,0,0,0,580,0,1,165993.29245046596,227478.6879975081
2.0,49.98628083671446,29.97660142631657,6.0,9,9.0,1970,0.089039719,1,1,33,7976,5,0,11,1,0,0,0,0,19,0,0,203384.32802587762,192086.8226061738
2.0,47.007366409990006,28.26620431399435,6.0,3,9.0,1969,0.135649789,1,1,46,7960,6,3,11,1,0,0,0,0,16,0,0,281035.58714413457,180382.19663356265
2.0,46.19596642107624,34.577625864716,5.0,5,5.0,1961,0.118537385,1,1,30,6207,1,1,0,1,0,0,0,0,44,0,0,228501.5171060753,189145.45109120343
2.0,57.64637452848418,31.29368818179105,8.0,6,14.0,2004,0.041116354,1,1,53,14892,4,1,4,1,0,0,0,0,580,0,1,165993.29245046596,227478.6879975081
2.0,58.20141388357172,33.41321795503983,10.0,14,17.0,1999,0.069753361,1,1,53,13670,4,1,11,1,0,0,0,0,63,0,0,261628.82915457734,237885.89122667816
1.0,43.75131422858511,40.14435564633842,5.0,7,17.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,0,1,164,0,1,131107.27196192677,192086.8226061738
1.0,39.12028530139232,21.45960593032516,8.0,5,14.0,1995,0.036122292,1,1,24,4378,0,1,1,1,0,0,0,0,76,0,0,171145.16906879435,217602.69968302205
3.0,74.19904875578756,44.73588895764597,10.0,5,14.0,2008,0.035145267,1,1,42,9292,3,0,3,1,0,0,0,0,58,0,0,314153.3128464385,250383.83440186398
2.0,52.582016137091166,34.67160609242751,6.0,11,12.0,1975,0.42882581799999997,1,1,25,5011,8,0,2,1,0,0,0,0,44,0,0,194553.39402367556,181467.96476949815
3.0,65.75625669498976,46.31415111007102,6.0,2,9.0,1969,0.319809354,1,1,25,4756,16,5,8,1,0,0,0,0,31,0,0,323663.5068700919,180382.19663356265
1.0,36.04705005829192,18.534542789087254,6.0,1,9.0,1976,0.521867054,1,1,25,6149,0,0,0,1,0,0,0,0,51,0,0,147456.16058131488,180382.19663356265
2.0,55.91878718163118,35.611444918931724,9.0,6,17.0,1990,0.025609157,1,1,33,5261,0,3,1,1,0,0,0,0,445,0,1,203094.7278714942,234076.0658760037
3.0,84.69495923956677,81.08800065732008,5.0,1,1.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,1,0,1,580,0,1,207858.57125868363,180382.19663356265
2.0,63.97329732655228,33.233228908668735,9.0,2,25.0,2006,0.0,1,1,33,7425,1,2,5,1,0,0,0,0,58,0,0,212894.08895097516,241426.3960999263
1.0,34.723467864756266,14.980639345004905,10.0,13,24.0,2000,0.033493708,1,1,66,10573,1,3,8,1,0,0,0,0,11,0,0,164474.22295104252,237885.89122667816
1.0,44.00840194676039,40.401443364513696,5.0,3,12.0,2017,0.072157581,1,1,2,629,1,0,0,0,0,0,0,1,164,0,1,131107.27196192677,176912.07860305184
1.0,44.53385666952324,40.92689808727655,5.0,3,17.0,1977,0.371148999,1,1,34,7065,1,2,5,1,0,0,0,1,94,0,0,128976.01129552058,180382.19663356265
2.0,54.20629736875942,30.09868931405974,8.0,16,17.0,2006,0.0,1,1,25,5027,4,1,1,1,0,0,0,0,16,0,0,385624.6037625366,234614.2421975136
2.0,46.749894036156704,27.381326129012674,5.0,5,5.0,1966,0.225824954,0,1,41,6558,7,3,2,1,0,1,0,0,54,0,0,187448.63564244725,189145.45109120343
4.0,64.23452400829068,48.061630218215846,6.0,8,9.0,1980,0.037177818,1,1,52,11217,1,1,7,1,0,0,0,0,51,0,0,250971.66390366468,192086.8226061738
2.0,40.0035576771466,19.7342935010727,7.0,2,17.0,2005,0.31392455199999997,1,1,22,4625,11,2,10,1,0,0,0,0,116,0,1,265516.3911452103,241426.3960999263
2.0,52.08218293973108,34.01705745296253,8.0,7,17.0,1994,0.0,1,1,27,4798,0,2,8,1,0,0,0,0,37,0,0,250824.68706211817,234076.0658760037
1.0,40.24268005294053,36.63572147069384,5.0,17,17.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1,0,0,0,1,345,0,1,131151.38600978858,171739.19921978915
3.0,93.43897962308064,95.48951587065456,10.0,1,3.0,2017,0.23861713,1,1,26,3889,6,3,6,1,0,1,0,0,6,0,0,221117.26856936375,176912.07860305184
3.0,79.29561277485631,43.159606915795095,11.0,7,12.0,2005,0.0,1,1,27,4798,0,2,8,1,0,1,0,0,37,0,0,312926.6900570367,227478.6879975081
2.0,46.27655089174129,28.91691180015842,6.0,12,12.0,1968,0.0,1,1,33,7425,1,2,5,1,0,0,0,0,58,0,0,212894.08895097516,181467.96476949815
1.0,42.40636359732615,19.982659483538068,8.0,15,17.0,2009,0.020741326,1,1,24,5613,5,2,5,1,0,0,0,0,10,0,0,168601.97480454494,254236.32508556198
2.0,62.535522711732256,36.287340207349246,10.0,15,17.0,1992,0.0,1,1,27,4798,0,2,8,1,0,0,0,0,37,0,0,250824.68706211817,237885.89122667816
1.0,33.606998019105944,24.642355656124142,5.0,9,9.0,1967,0.000995363,1,1,42,7651,1,1,5,1,0,0,0,0,35,0,0,155440.82060527094,192086.8226061738
3.0,55.87494859147382,41.48428395610357,5.0,4,5.0,1960,0.151346216,1,0,32,5889,10,4,1,1,0,1,0,0,40,0,0,413715.8009872843,189145.45109120343
3.0,81.68716016969981,78.08020158745312,5.0,7,17.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1,0,0,0,1,445,0,1,241383.6240674414,192086.8226061738
2.0,58.455324300110654,35.34048562397936,7.0,7,17.0,1974,0.049637257000000004,1,1,34,7759,0,1,3,1,0,0,0,0,116,0,1,265516.3911452103,192086.8226061738
2.0,64.00232559672472,60.395367014478026,5.0,17,22.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1,0,0,0,1,445,0,1,203094.7278714942,171739.19921978915
2.0,48.50200056094985,32.840141895086845,6.0,8,9.0,1975,0.194489265,1,1,47,8004,3,3,5,1,0,0,0,0,117,0,1,182602.28698322122,192086.8226061738
1.0,34.246622707433765,21.693642755730647,5.0,3,5.0,1961,0.014423113999999999,1,1,19,3806,4,0,3,1,0,0,0,0,79,0,0,245736.934369247,180382.19663356265
2.0,49.05334774666608,32.096343220481465,6.0,6,9.0,1977,0.194489265,1,1,47,8004,3,3,5,1,0,0,0,0,117,0,1,182602.28698322122,192086.8226061738
3.0,79.15133808283426,47.03514241530527,6.0,17,17.0,2005,0.0,1,1,27,4798,0,2,8,1,0,0,0,0,37,0,0,312926.6900570367,234614.2421975136
1.0,38.737930517159995,24.1781193648755,8.0,14,14.0,2005,0.041116354,1,1,53,14892,4,1,4,1,0,0,0,0,580,0,1,119817.44845668125,254236.32508556198
2.0,66.22567154664387,63.37797004485575,5.0,16,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,0,372,0,1,144402.24532042688,171739.19921978915
3.0,79.06937894023484,46.03306269940293,10.0,4,14.0,2008,0.034331497,1,1,25,5487,3,0,4,1,0,0,0,0,117,0,1,241677.5411269828,250383.83440186398
2.0,47.010009741606616,29.67883337679587,6.0,4,9.0,1976,0.42882581799999997,1,1,25,5011,8,0,2,1,0,0,0,0,44,0,0,194553.39402367556,189145.45109120343
1.0,34.38266499530725,22.438041912650046,5.0,7,9.0,1965,0.069660344,1,1,31,6119,4,1,2,1,0,0,0,0,56,0,0,148775.804866926,192086.8226061738
3.0,97.49067390735365,99.32355830450079,6.0,22,25.0,2019,0.210473241,1,1,11,2398,2,3,0,1,0,0,0,0,7,0,0,445074.9565519652,192555.49709032386
2.0,73.34192748898016,35.444279260993625,6.0,4,7.0,1939,0.306977489,1,1,27,5148,14,5,7,1,0,0,0,0,7,0,0,302384.10826446366,333877.70469807327
2.0,47.255249277158356,28.832322813711308,6.0,3,9.0,1967,0.14966637300000002,1,1,22,4789,2,4,1,1,0,0,0,0,117,0,1,182602.28698322122,180382.19663356265
1.0,38.6683959055619,22.102823287347146,6.0,16,16.0,1987,0.09229064199999999,1,1,21,4346,2,1,2,1,0,0,0,0,36,0,0,162693.9877576261,281843.2505443552
1.0,43.90963711824273,40.30267853599604,5.0,6,17.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1,0,0,0,1,445,0,1,147956.0257349155,192086.8226061738
2.0,64.55620925344805,60.949250671201355,5.0,8,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,1,372,0,1,144402.24532042688,192086.8226061738
1.0,39.69230539736992,20.667072825690838,7.0,17,17.0,2009,0.158249043,1,1,21,5731,0,1,0,1,0,0,0,0,28,0,0,169057.51252221875,234614.2421975136
1.0,36.451567452740775,32.844608870494085,5.0,16,25.0,1977,0.072157581,1,1,2,629,1,0,0,0,0,0,0,1,580,0,1,119817.44845668125,171739.19921978915
2.0,52.19254267604164,48.58558409379495,5.0,7,17.0,1977,0.0071223169999999995,1,1,1,264,0,0,1,1,0,0,0,1,445,0,1,203094.7278714942,192086.8226061738
2.0,54.391835048935874,33.29633266037198,10.0,5,17.0,2011,0.309479124,1,1,35,7715,4,0,6,1,0,0,0,0,45,0,0,320070.4852376253,165526.307915045
2.0,51.44746698942068,31.611924777652263,8.0,5,10.0,1996,0.041365446,1,1,31,5569,0,1,4,1,0,0,0,0,40,0,0,229712.41663623642,217602.69968302205
2.0,46.14465189308649,31.22080198100037,5.0,5,5.0,1969,0.151346216,1,0,32,5889,10,4,1,1,0,0,0,0,18,0,0,233974.12783361145,189145.45109120343
1.0,47.720898077839614,44.11393949559292,5.0,15,22.0,1977,0.21140121399999998,1,1,9,1892,0,0,1,1,0,0,0,1,580,0,1,119817.44845668125,181467.96476949815
2.0,67.03299413614081,1.1396665169341127,5.0,3,17.0,1977,0.034656082000000005,1,1,0,168,0,0,0,1,0,0,0,0,372,0,1,144402.24532042688,180382.19663356265
3.0,68.25531884104447,47.47427588242854,7.0,10,13.0,1971,0.0,1,1,33,7425,1,2,5,1,0,0,0,0,5,0,0,352335.196146687,181467.96476949815
3.0,102.25905343435456,95.64582830720363,5.0,24,25.0,2016,0.24320451899999998,1,1,5,1564,0,0,0,1,0,0,0,0,345,0,1,215707.92534743663,192555.49709032386
1.0,50.347879252595185,46.740920670348494,5.0,10,17.0,1977,0.24320451899999998,1,1,5,1564,0,0,0,1,0,0,0,1,345,0,1,131151.38600978858,181467.96476949815
2.0,55.592249257606994,36.15488849445508,9.0,15,16.0,1984,0.130617806,1,1,39,10418,9,1,9,1,0,0,0,0,58,0,0,212894.08895097516,237885.89122667816
2.0,40.92858061003845,26.731400133838,7.0,2,9.0,1963,0.000995363,1,1,42,7651,1,1,5,1,0,0,0,0,35,0,0,183790.640052185,180382.19663356265
1.0,40.801842789556375,22.65125373410944,10.0,16,22.0,1988,0.090799103,1,1,74,19083,2,5,15,1,0,0,0,0,38,0,0,183450.81307694776,281843.2505443552
1.0,38.729198647085646,20.025772447393813,9.0,4,12.0,1968,0.195781053,1,1,23,5212,6,3,2,1,0,0,0,0,79,0,0,245736.934369247,189145.45109120343
1.0,59.51989559151332,24.050533128187475,10.0,33,40.0,1977,0.151346216,1,0,32,5889,10,4,1,1,0,0,0,0,40,0,0,206477.73928332995,171739.19921978915
2.0,47.57574742522244,33.66334404909713,6.0,9,9.0,1969,0.265088676,1,1,37,5288,0,3,2,1,0,0,0,0,44,0,0,184712.77017163177,192086.8226061738
2.0,46.79168950198928,32.333798587961724,5.0,5,5.0,1961,0.0,1,1,33,7425,1,2,5,1,0,0,0,0,10,0,0,236877.925336222,189145.45109120343
1.0,32.689984873931074,22.387738938444272,6.0,3,9.0,1973,0.265088676,1,1,37,5288,0,3,2,1,0,0,0,0,44,0,0,148546.739530371,180382.19663356265
3.0,59.27773962531498,38.9375576161176,5.0,5,5.0,1965,0.0,1,1,36,6714,2,0,2,1,0,0,0,0,49,0,0,300579.5046596294,189145.45109120343
1.0,40.59145766342185,36.98449908117516,5.0,1,17.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,1,372,0,1,104300.89360893519,180382.19663356265
1.0,39.17128133969339,22.63680229684761,8.0,1,17.0,1994,0.394094211,1,1,3,662,0,0,0,1,0,0,0,0,117,0,1,157949.78200735728,205210.0685419325
3.0,102.03280055818512,98.42584197593843,5.0,15,25.0,1977,0.075778755,1,1,6,1437,3,0,2,1,0,0,0,1,372,0,1,172778.61536482215,181467.96476949815
2.0,62.78380934113364,35.222368111513255,10.0,5,10.0,1994,0.041116354,1,1,53,14892,4,1,4,1,0,0,0,0,51,0,0,241670.27928428922,217602.69968302205
3.0,74.9644728461162,46.24127904092787,10.0,13,17.0,1994,0.041116354,1,1,53,14892,4,1,4,1,0,0,0,0,51,0,0,302606.9208323544,237885.89122667816
2.0,63.86192943137122,33.109965441891816,12.0,14,14.0,2004,0.23220508399999998,1,1,24,4860,1,0,3,1,0,0,0,0,76,0,0,229959.31169911794,254236.32508556198
2.0,47.65415484776525,29.786217761627196,6.0,1,5.0,1963,0.341071945,1,1,27,5664,48,3,11,1,0,1,0,0,11,0,0,293249.1067614061,180382.19663356265
1.0,37.98652088852315,25.918415898372174,5.0,4,5.0,1966,0.069660344,1,1,31,6119,4,1,2,1,0,1,0,0,56,0,0,148775.804866926,189145.45109120343
2.0,65.48864503269596,61.881686450449266,5.0,11,12.0,1977,0.017647053,1,1,2,469,0,0,0,1,0,0,0,1,580,0,1,165993.29245046596,181467.96476949815
1.0,32.99499423527054,17.717022189890667,5.0,4,5.0,1963,0.033493708,1,1,66,10573,1,3,8,1,0,0,0,0,35,0,0,155440.82060527094,189145.45109120343
